name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau L'Eglise Clinet (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,164.00,95,93.07159,1.92841,1,0,0,0,1,0
Les Forts de Latour (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,179.00,92,93.19980,-1.19980,1,0,0,0,1,0
Clarendon Hills Astralis Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,149.00,99,93.49376,5.50624,0,1,0,0,0,1
Clarendon Hills Bakers Gully Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,39.99,93,92.56209,0.43791,0,1,0,0,0,1
Clarendon Hills Brookman Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,77.99,95,92.88686,2.11314,0,1,0,0,0,1
Clarendon Hills Hickinbotham Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,89.97,97,92.98925,4.01075,0,1,0,0,0,1
Clarendon Hills Liandra Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,104.99,93,93.11761,-0.11761,0,1,0,0,0,1
Clarendon Hills Moritz Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,39.99,95,92.56209,2.43791,0,1,0,0,0,1
Clarendon Hills Piggott Range Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,129.00,98,93.32283,4.67717,0,1,0,0,0,1
Tenuta San Guido Sassicaia,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,249.97,96,93.43684,2.56316,1,0,0,1,0,0
Tenuta San Guido Guidalberto,2010,Bordeaux Red Blends,Tuscany, Italy,49.97,90,91.72751,-1.72751,1,0,0,1,0,0
Earthworks Shiraz,2009,Syrah/Shiraz,Barossa Valley, Barossa, Australia,17.99,87,92.37406,-5.37406,0,1,0,0,0,1
Mr. Riggs The Gaffer Shiraz,2010,Syrah/Shiraz,Australia,23.99,90,92.42534,-2.42534,0,1,0,0,0,1
Chateau La Fleur Morange (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,51.99,94,92.11429,1.88571,1,0,0,0,1,0
Thorn-Clarke Shotfire Ridge Shiraz,2010,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.99,90,92.39116,-2.39116,0,1,0,0,0,1
Torbreck RunRig,2007,Syrah/Shiraz,Barossa Valley, Barossa, Australia,179.00,98,93.75015,4.24985,0,1,0,0,0,1
Chateau Berliquet (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,36.99,93,91.98608,1.01392,1,0,0,0,1,0
Chateau Brane-Cantenac (Futures Pre-Sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,51.99,93,92.11429,0.88571,1,0,0,0,1,0
Chateau Ducru-Beaucaillou Croix de Beaucaillou (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,92,92.01173,-0.01173,1,0,0,0,1,0
Chateau Marojallia,2000,Bordeaux Red Blends,Margaux, Bordeaux, France,139.00,96,92.85793,3.14207,1,0,0,0,1,0
Shingleback The Davey Estate Shiraz,2010,Syrah/Shiraz,McLaren Vale, Australia,26.99,90,92.45099,-2.45099,0,1,0,0,0,1
Chateau Rauzan-Segla,1986,Bordeaux Red Blends,Margaux, Bordeaux, France,259.00,96,93.88353,2.11647,1,0,0,0,1,0
Domaine Terlato & Chapoutier lieu dit Malakoff Shiraz,2009,Syrah/Shiraz,Australia,29.99,94,92.47662,1.52338,0,1,0,0,0,1
Chateau Canon,2000,Bordeaux Red Blends,St. Emilion, Bordeaux, France,135.00,90,92.82375,-2.82375,1,0,0,0,1,0
Saint Cosme Cote Rotie,2010,Syrah/Shiraz,Cote Rotie, Rhone, France,66.99,92,93.00310,-1.00310,0,1,0,0,1,0
Penfolds Grange,2007,Syrah/Shiraz,Australia,639.00,95,97.68161,-2.68161,0,1,0,0,0,1
Yangarra Estate McLaren Vale Shiraz,2009,Syrah/Shiraz,McLaren Vale, Australia,24.99,90,92.43388,-2.43388,0,1,0,0,0,1
Chateau Gracia (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,109.00,96,92.60153,3.39847,1,0,0,0,1,0
Elderton Command Shiraz,2008,Syrah/Shiraz,Barossa, Australia,99.99,93,93.07489,-0.07489,0,1,0,0,0,1
Two Hands Lily's Garden Shiraz,2010,Syrah/Shiraz,McLaren Vale, Australia,49.99,91,92.64755,-1.64755,0,1,0,0,0,1
Guigal Saint-Joseph Lieu-Dit Rouge,2009,Syrah/Shiraz,Rhone, France,62.99,94,92.96892,1.03108,0,1,0,0,1,0
Guigal La Mouline Cote Rotie,2008,Syrah/Shiraz,Cote Rotie, Rhone, France,309.00,91,95.07147,-4.07147,0,1,0,0,1,0
Guigal La Landonne Cote Rotie,2008,Syrah/Shiraz,Cote Rotie, Rhone, France,319.97,93,95.16522,-2.16522,0,1,0,0,1,0
Guigal La Turque Cote Rotie,2008,Syrah/Shiraz,Cote Rotie, Rhone, France,309.00,92,95.07147,-3.07147,0,1,0,0,1,0
Guigal Saint-Joseph Vignes de l'Hospice Rouge,2009,Syrah/Shiraz,Rhone, France,95.00,94,93.24249,0.75751,0,1,0,0,1,0
Chateau Chauvin,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,49.99,92,92.09720,-0.09720,1,0,0,0,1,0
Chateau Larcis-Ducasse (Futures Pre-Sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,84.99,98,92.39633,5.60367,1,0,0,0,1,0
Delas Cote Rotie la Landonne,2009,Syrah/Shiraz,Cote Rotie, Rhone, France,229.00,98,94.38774,3.61226,0,1,0,0,1,0
Chateau La Mission Haut-Brion,2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,939.00,100,99.69524,0.30476,1,0,0,0,1,0
Brancaia Ilatraia,2007,Bordeaux Red Blends,Tuscany, Italy,51.99,92,91.74477,0.25523,1,0,0,1,0,0
Chateau de Reignac Bordeaux Superieur (Futures Pre-sale),2011,Bordeaux Red Blends,Bordeaux, France,17.99,92,91.82370,0.17630,1,0,0,0,1,0
Joseph Drouhin Clos des Mouches Premier Cru Rouge,2009,Pinot Noir,Burgundy, France,99.00,93,91.54395,1.45605,0,0,1,0,1,0
Thorn-Clarke Milton Park Shiraz,2010,Syrah/Shiraz,Australia,11.99,87,92.32278,-5.32278,0,1,0,0,0,1
Chateau Fombrauge,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,59.97,92,92.18250,-0.18250,1,0,0,0,1,0
Chateau Belair-Monange,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,94,92.52453,1.47547,1,0,0,0,1,0
Chateau Calon-Segur (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,69.99,94,92.26813,1.73187,1,0,0,0,1,0
Le Dome,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,319.97,100,94.40462,5.59538,1,0,0,0,1,0
Le Dome,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,361.99,99,94.76375,4.23625,1,0,0,0,1,0
Le Dome,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,94,92.77246,1.22754,1,0,0,0,1,0
Le Dome,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,94,92.52453,1.47547,1,0,0,0,1,0
Les Asteries,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,46.99,90,92.07156,-2.07156,1,0,0,0,1,0
Les Asteries,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,75.00,93,92.31094,0.68906,1,0,0,0,1,0
Les Asteries,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,149.99,98,92.95186,5.04814,1,0,0,0,1,0
Chateau de Reignac Bordeaux Superieur,2010,Bordeaux Red Blends,Bordeaux, France,19.99,90,91.84080,-1.84080,1,0,0,0,1,0
Les Asteries,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.99,96,92.43906,3.56094,1,0,0,0,1,0
Le Carre,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,34.99,90,91.96899,-1.96899,1,0,0,0,1,0
Le Carre,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.97,97,92.86623,4.13377,1,0,0,0,1,0
Le Carre,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,77.99,95,92.33650,2.66350,1,0,0,0,1,0
Chateau Laforge,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,44.99,93,92.05446,0.94554,1,0,0,0,1,0
Chateau Laforge,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,27.97,89,91.90900,-2.90900,1,0,0,0,1,0
Chateau Laforge,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,33.99,92,91.96045,0.03955,1,0,0,0,1,0
Chateau Laforge,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,34.99,94,91.96899,2.03101,1,0,0,0,1,0
Terrabianca Campaccio,2008,Tuscan Blends,Tuscany, Italy,35.99,92,91.60803,0.39197,1,0,0,1,0,0
Tua Rita Per Sempre Syrah,2008,Syrah/Shiraz,Tuscany, Italy,199.00,97,93.76183,3.23817,0,1,0,1,0,0
Jip Jip Rocks Shiraz-Cabernet,2010,Syrah/Shiraz,Australia,17.99,90,92.37406,-2.37406,0,1,0,0,0,1
Joseph Drouhin Chorey Les Beaune,2010,Pinot Noir,Burgundy, France,26.99,89,90.92851,-1.92851,0,0,1,0,1,0
Two Hands Max's Garden Shiraz,2010,Syrah/Shiraz,Australia,73.99,91,92.85268,-1.85268,0,1,0,0,0,1
Vieux Chateau Mazerat,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,95,92.35359,2.64641,1,0,0,0,1,0
Joseph Drouhin Clos de Vougeot,2009,Pinot Noir,Burgundy, France,155.00,91,92.02257,-1.02257,0,0,1,0,1,0
Rocca di Frassinello Maremma Ornello,2009,Tuscan Blends,Tuscany, Italy,23.99,90,91.50546,-1.50546,1,0,0,1,0,0
Chateau Ausone Chapelle d'Ausone,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,199.00,93,93.37073,-0.37073,1,0,0,0,1,0
Orma Toscana,2009,Bordeaux Red Blends,Tuscany, Italy,58.97,93,91.80443,1.19557,1,0,0,1,0,0
Les Forts de Latour,1982,Bordeaux Red Blends,Pauillac, Bordeaux, France,319.00,94,94.39633,-0.39633,1,0,0,0,1,0
Chateau Lynch-Bages,1989,Bordeaux Red Blends,Pauillac, Bordeaux, France,399.97,95,95.08835,-0.08835,1,0,0,0,1,0
Chateau Montrose,1990,Bordeaux Red Blends,St. Estephe, Bordeaux, France,529.00,100,96.19112,3.80888,1,0,0,0,1,0
Robert Arnoux Vosne Romanee Les Suchots,1999,Pinot Noir,Burgundy, France,135.00,93,91.85163,1.14837,0,0,1,0,1,0
Robert Arnoux Vosne Romanee Les Suchots,2000,Pinot Noir,Vosne-Romanee, Cote de Nuits, Cote d'Or, Burgundy, France,135.00,90,91.85163,-1.85163,0,0,1,0,1,0
Robert Arnoux Echezeaux Grand Cru,2000,Pinot Noir,Flagey-Echezeaux, Cote de Nuits, Cote d'Or, Burgundy, France,159.00,91,92.05675,-1.05675,0,0,1,0,1,0
Guigal Crozes Hermitage,2009,Syrah/Shiraz,Rhone, France,26.99,92,92.66124,-0.66124,0,1,0,0,1,0
Antinori Villa Toscana,2009,Tuscan Blends,Tuscany, Italy,19.99,90,91.47128,-1.47128,1,0,0,1,0,0
Antinori Tignanello,2009,Tuscan Blends,Tuscany, Italy,139.97,94,92.49670,1.50330,1,0,0,1,0,0
Chateau La Lagune,2009,Bordeaux Red Blends,Medoc, Bordeaux, France,89.99,95,92.43906,2.56094,1,0,0,0,1,0
Chateau La Gaffeliere,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.00,95,92.51607,2.48393,1,0,0,0,1,0
Chateau Pavie Macquin,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,119.97,92,92.69529,-0.69529,1,0,0,0,1,0
The Chook Shiraz-Viognier,2011,Syrah/Shiraz,Australia,19.99,90,92.39116,-2.39116,0,1,0,0,0,1
Brancaia Il Blu,2008,Tuscan Blends,Tuscany, Italy,54.99,90,91.77042,-1.77042,1,0,0,1,0,0
Chateau La Lagune,1982,Bordeaux Red Blends,Medoc, Bordeaux, France,179.97,92,93.20808,-1.20808,1,0,0,0,1,0
Luce Della Vite Luce Toscana,2009,Tuscan Blends,Tuscany, Italy,99.00,90,92.14655,-2.14655,1,0,0,1,0,0
Louis Jadot Gevrey-Chambertin,2010,Pinot Noir,Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France,52.99,90,91.15072,-1.15072,0,0,1,0,1,0
Gaja Ca' Marcanda Magari,2010,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,69.99,94,91.89861,2.10139,1,0,0,1,0,0
Chateau Larcis-Ducasse,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,249.97,98,93.80635,4.19365,1,0,0,0,1,0
Clarendon Hills Astralis Syrah,2002,Syrah/Shiraz,McLaren Vale, Australia,229.00,99,94.17749,4.82251,0,1,0,0,0,1
Clos du Marquis,2000,Bordeaux Red Blends,St. Julien, Bordeaux, France,134.97,91,92.82349,-1.82349,1,0,0,0,1,0
Chateau Pavie Macquin,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,169.97,95,93.12262,1.87738,1,0,0,0,1,0
Chateau Haut-Batailley,2000,Bordeaux Red Blends,Pauillac, Bordeaux, France,75.00,90,92.31094,-2.31094,1,0,0,0,1,0
Chateau Leoville Poyferre (bin soiled labels),2000,Bordeaux Red Blends,St. Julien, Bordeaux, France,219.97,97,93.54996,3.45004,1,0,0,0,1,0
Chateau La Mondotte,1998,Bordeaux Red Blends,St. Emilion, Bordeaux, France,374.99,96,94.87486,1.12514,1,0,0,0,1,0
Chateau Calon-Segur,1996,Bordeaux Red Blends,St. Estephe, Bordeaux, France,189.97,92,93.29355,-1.29355,1,0,0,0,1,0
Chateau Smith Haut Lafitte,1996,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,89.00,90,92.43060,-2.43060,1,0,0,0,1,0
Chateau Smith Haut Lafitte,1998,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,109.97,90,92.60982,-2.60982,1,0,0,0,1,0
Chateau Montrose (stained label),1999,Bordeaux Red Blends,St. Estephe, Bordeaux, France,154.99,90,92.99459,-2.99459,1,0,0,0,1,0
Mollydooker Velvet Glove Shiraz,2011,Syrah/Shiraz,Australia,159.00,97,93.57922,3.42078,0,1,0,0,0,1
Two Hands Ares Shiraz,2009,Syrah/Shiraz,Barossa Valley, Barossa, Australia,159.00,95,93.57922,1.42078,0,1,0,0,0,1
Leeuwin Estate Art Series Shiraz,2009,Syrah/Shiraz,Margaret River, Australia,24.99,91,92.43388,-1.43388,0,1,0,0,0,1
John Duval Entity Shiraz,2010,Syrah/Shiraz,Barossa Valley, Barossa, Australia,39.99,95,92.56209,2.43791,0,1,0,0,0,1
Maison Nicolas Perrin Saint-Joseph,2010,Syrah/Shiraz,Rhone, France,33.99,90,92.72105,-2.72105,0,1,0,0,1,0
Chateau Giscours,2000,Bordeaux Red Blends,Margaux, Bordeaux, France,89.99,92,92.43906,-0.43906,1,0,0,0,1,0
Chateau Lagrange,1995,Bordeaux Red Blends,St. Julien, Bordeaux, France,85.00,90,92.39641,-2.39641,1,0,0,0,1,0
Two Hands Samantha's Garden Shiraz,2010,Syrah/Shiraz,Clare Valley, Australia,49.99,91,92.64755,-1.64755,0,1,0,0,0,1
Chateau Beychevelle,2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,95.00,93,92.48188,0.51812,1,0,0,0,1,0
Falesco Marciliano,2008,Bordeaux Red Blends,Italy,45.99,91,91.69350,-0.69350,1,0,0,1,0,0
Ornellaia,1997,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,249.97,93,93.43684,-0.43684,1,0,0,1,0,0
Mollydooker Carnival of Love,2011,Syrah/Shiraz,McLaren Vale, Australia,76.99,93,92.87831,0.12169,0,1,0,0,0,1
Chateau Peby Faugeres (scuffed labels),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,164.97,98,93.07989,4.92011,1,0,0,0,1,0
Brancaia Ilatraia,2010,Bordeaux Red Blends,Tuscany, Italy,48.99,93,91.71913,1.28087,1,0,0,1,0,0
Mollydooker The Boxer Shiraz,2011,Syrah/Shiraz,Australia,25.99,89,92.44244,-3.44244,0,1,0,0,0,1
Brancaia Ilatraia,2006,Bordeaux Red Blends,Tuscany, Italy,49.99,93,91.72768,1.27232,1,0,0,1,0,0
Carruades de Lafite,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,299.97,94,94.23369,-0.23369,1,0,0,0,1,0
Chateau Barde Haut,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,92,92.01173,-0.01173,1,0,0,0,1,0
Chateau Bellefont Belcier,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,62.99,92,92.20830,-0.20830,1,0,0,0,1,0
Chateau Branon,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,139.00,97,92.85793,4.14207,1,0,0,0,1,0
Chateau Chauvin,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,49.99,90,92.09720,-2.09720,1,0,0,0,1,0
Chateau Clinet,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,139.00,96,92.85793,3.14207,1,0,0,0,1,0
Chateau Duhart-Milon,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,129.99,96,92.78093,3.21907,1,0,0,0,1,0
Chateau Fleur Cardinale,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,95,92.26813,2.73187,1,0,0,0,1,0
Chateau Gloria,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,64.97,93,92.22522,0.77478,1,0,0,0,1,0
Chateau Haut-Bergey,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,37.99,92,91.99464,0.00536,1,0,0,0,1,0
Chateau La Couspaude,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,92,92.35359,-0.35359,1,0,0,0,1,0
Chateau La Dominique,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,67.99,93,92.25104,0.74896,1,0,0,0,1,0
Chateau Malartic-Lagraviere,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,69.99,94,92.26813,1.73187,1,0,0,0,1,0
Chateau Meyney,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,46.99,90,92.07156,-2.07156,1,0,0,0,1,0
Chateau Marojallia,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,89.99,95,92.43906,2.56094,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,249.99,95,93.80652,1.19348,1,0,0,0,1,0
Chateau Saint-Pierre,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,109.99,97,92.60999,4.39001,1,0,0,0,1,0
Chateau Lynch-Bages,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,209.99,96,93.46466,2.53534,1,0,0,0,1,0
Chateau Leoville Barton,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,159.00,96,93.02887,2.97113,1,0,0,0,1,0
Chateau Prieure-Lichine,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,84.99,92,92.39633,-0.39633,1,0,0,0,1,0
Chateau d'Issan,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,104.97,95,92.56709,2.43291,1,0,0,0,1,0
Chateau Pavie Macquin,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.97,95,92.86623,2.13377,1,0,0,0,1,0
Chateau Pichon-Longueville Baron,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,249.99,97,93.80652,3.19348,1,0,0,0,1,0
Chateau Palmer Alter Ego de Palmer,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,99.00,91,92.51607,-1.51607,1,0,0,0,1,0
Chateau Montrose,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,289.99,99,94.14839,4.85161,1,0,0,0,1,0
Chateau Haut-Bailly,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,179.99,95,93.20826,1.79174,1,0,0,0,1,0
Chateau Lascombes,2011,Bordeaux Red Blends,Margaux, Bordeaux, France,79.99,93,92.35359,0.64641,1,0,0,0,1,0
Chateau Ducru-Beaucaillou,2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,129.97,92,92.78075,-0.78075,1,0,0,0,1,0
Chateau Magdelaine,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.00,92,92.51607,-0.51607,1,0,0,0,1,0
Antinori Tignanello,2010,Tuscan Blends,Tuscany, Italy,99.99,94,92.15501,1.84499,1,0,0,1,0,0
Torbreck Woodcutters Shiraz,2011,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.99,91,92.39116,-1.39116,0,1,0,0,0,1
Chateau Charmail,2007,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,19.99,91,91.84080,-0.84080,1,0,0,0,1,0
Torbreck The Struie,2010,Syrah/Shiraz,Barossa Valley, Barossa, Australia,47.99,93,92.63046,0.36954,0,1,0,0,0,1
Delas Saint-Joseph Sainte-Epine,2010,Syrah/Shiraz,Saint-Joseph, Rhone, France,89.99,92,93.19968,-1.19968,0,1,0,0,1,0
Chateau L'Evangile,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,249.99,98,93.80652,4.19348,1,0,0,0,1,0
Chateau Clerc Milon,1986,Bordeaux Red Blends,Pauillac, Bordeaux, France,179.97,90,93.20808,-3.20808,1,0,0,0,1,0
Tenuta San Guido Sassicaia,1998,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,259.00,91,93.51402,-2.51402,1,0,0,1,0,0
La Violette,2008,Bordeaux Red Blends,Pomerol, Bordeaux, France,199.00,95,93.37073,1.62927,1,0,0,0,1,0
Chateau L'Eglise Clinet,2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,579.00,99,96.61845,2.38155,1,0,0,0,1,0
Chateau Poujeaux,2009,Bordeaux Red Blends,Moulis, Bordeaux, France,39.99,93,92.01173,0.98827,1,0,0,0,1,0
Tardieu-Laurent Cote Rotie,2010,Syrah/Shiraz,Cote Rotie, Rhone, France,85.00,94,93.15703,0.84297,0,1,0,0,1,0
Chateau Rollan de By,2010,Bordeaux Red Blends,Medoc, Bordeaux, France,29.99,90,91.92626,-1.92626,1,0,0,0,1,0
Chateau Pontet-Canet,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,289.99,100,94.14839,5.85161,1,0,0,0,1,0
Chateau Fonplegade,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,52.99,94,92.12283,1.87717,1,0,0,0,1,0
Chateau Haut-Bages Liberal,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,69.99,92,92.26813,-0.26813,1,0,0,0,1,0
Vieux Chateau Certan,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,359.00,99,94.73819,4.26181,1,0,0,0,1,0
Chateau La Mission Haut-Brion,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,649.97,98,97.22501,0.77499,1,0,0,0,1,0
Chateau Leoville Las Cases,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,299.99,96,94.23386,1.76614,1,0,0,0,1,0
Chateau Angelus,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,459.99,99,95.60132,3.39868,1,0,0,0,1,0
Chateau Leoville Poyferre,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,159.99,98,93.03732,4.96268,1,0,0,0,1,0
Chateau Smith Haut Lafitte,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,204.99,98,93.42192,4.57808,1,0,0,0,1,0
Chateau Clos des Jacobins,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,46.99,90,92.07156,-2.07156,1,0,0,0,1,0
Chateau La Tour Carnet,2010,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,44.99,93,92.05446,0.94554,1,0,0,0,1,0
Chateau Pape Clement,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,388.99,100,94.99451,5.00549,1,0,0,0,1,0
Chateau Fombrauge,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,29.99,91,91.92626,-0.92626,1,0,0,0,1,0
Torbreck RunRig,2009,Syrah/Shiraz,Barossa Valley, Barossa, Australia,189.00,99,93.83562,5.16438,0,1,0,0,0,1
Chateau La Mondotte,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,419.00,99,95.25099,3.74901,1,0,0,0,1,0
Chateau Canon,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,159.99,93,93.03732,-0.03732,1,0,0,0,1,0
Craneford Alysson Parsons Shiraz,2005,Syrah/Shiraz,Australia,29.99,90,92.47662,-2.47662,0,1,0,0,0,1
Henry's Drive Shiraz,2008,Syrah/Shiraz,Australia,43.99,92,92.59628,-0.59628,0,1,0,0,0,1
Chateau Cantenac Brown,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,85.00,94,92.39641,1.60359,1,0,0,0,1,0
Chateau Larcis-Ducasse,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.99,98,92.78093,5.21907,1,0,0,0,1,0
Chateau Faugeres,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,92,92.26813,-0.26813,1,0,0,0,1,0
Chateau Grand-Puy-Lacoste,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,119.99,95,92.69547,2.30453,1,0,0,0,1,0
Chateau Pavie Decesse,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,249.99,96,93.80652,2.19348,1,0,0,0,1,0
Chateau Rauzan-Segla,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,129.00,95,92.77246,2.22754,1,0,0,0,1,0
Chateau Nenin,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,79.99,90,92.35359,-2.35359,1,0,0,0,1,0
Chateau Giscours,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,104.97,93,92.56709,0.43291,1,0,0,0,1,0
Yalumba The Guardian Shiraz Viognier,2010,Syrah/Shiraz,Eden Valley, Barossa, Australia,15.99,90,92.35696,-2.35696,0,1,0,0,0,1
Oliverhill Red Silk Shiraz,2011,Syrah/Shiraz,McLaren Vale, Australia,19.99,90,92.39116,-2.39116,0,1,0,0,0,1
Delas Hermitage Les Bessards,2009,Syrah/Shiraz,Hermitage, Rhone, France,239.99,100,94.48167,5.51833,0,1,0,0,1,0
Chateau Grand-Puy-Ducasse,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,85.00,92,92.39641,-0.39641,1,0,0,0,1,0
Chateau Troplong Mondot,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,199.99,99,93.37920,5.62080,1,0,0,0,1,0
Chateau Hosanna,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,219.99,96,93.55013,2.44987,1,0,0,0,1,0
Chateau Monbousquet,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,93,92.26813,0.73187,1,0,0,0,1,0
Chateau Kirwan,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,69.99,92,92.26813,-0.26813,1,0,0,0,1,0
Chateau Certan de May,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,189.99,91,93.29372,-2.29372,1,0,0,0,1,0
Chateau Talbot,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,71.99,94,92.28522,1.71478,1,0,0,0,1,0
