name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau Mouton Rothschild,2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,899.99,98,97.92117,0.07883,1,0,0,0,1,0
Chateau Calon-Segur,2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,78.99,92,93.62125,-1.62125,1,0,0,0,1,0
Chateau LaTour-Martillac (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,29.99,92,93.36257,-1.36257,1,0,0,0,1,0
Chateau Magrez Fombrauge (Futures Pre-sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,92,93.88525,-1.88525,1,0,0,0,1,0
Ornellaia,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,195.00,96,93.75160,2.24840,1,0,0,1,0,0
Chateau Gruaud Larose (Futures Pre-sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,59.99,93,93.52094,-0.52094,1,0,0,0,1,0
Chateau La Conseillante (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,114.00,92,93.80606,-1.80606,1,0,0,0,1,0
Chateau Cheval Blanc (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,699.00,94,96.89429,-2.89429,1,0,0,0,1,0
Chateau Figeac (Futures Pre-sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,119.00,94,93.83246,0.16754,1,0,0,0,1,0
Chateau Bellevue Mondotte (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,169.00,93,94.09641,-1.09641,1,0,0,0,1,0
Chateau Latour (Futures Pre-sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,699.00,96,96.89429,-0.89429,1,0,0,0,1,0
Le Dome (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,92,93.88525,-1.88525,1,0,0,0,1,0
Chateau L'Eglise Clinet (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,164.00,93,94.07001,-1.07001,1,0,0,0,1,0
Les Forts de Latour (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,179.00,93,94.14920,-1.14920,1,0,0,0,1,0
Tenuta San Guido Sassicaia,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,249.97,98,94.04179,3.95821,1,0,0,1,0,0
Chateau Pedesclaux (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,34.99,92,93.38897,-1.38897,1,0,0,0,1,0
Chateau La Fleur Morange (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,51.99,92,93.47871,-1.47871,1,0,0,0,1,0
Chateau Berliquet (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,36.99,91,93.39952,-2.39952,1,0,0,0,1,0
Chateau Ducru-Beaucaillou Croix de Beaucaillou (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,91,93.41536,-2.41536,1,0,0,0,1,0
Shingleback The Davey Estate Shiraz,2010,Syrah/Shiraz,McLaren Vale, Australia,26.99,93,93.08615,-0.08615,0,1,0,0,0,1
Chateau Canon,2000,Bordeaux Red Blends,St. Emilion, Bordeaux, France,135.00,94,93.72913,0.27087,1,0,0,0,1,0
Tenuta Sette Ponti Crognolo,2010,Tuscan Blends,Tuscany, Italy,27.99,92,92.88702,-0.88702,1,0,0,1,0,0
Chateau Gracia (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,109.00,90,93.77966,-3.77966,1,0,0,0,1,0
Tenuta Sette Ponti Oreno,2010,Bordeaux Red Blends,Tuscany, Italy,109.97,96,93.31980,2.68020,1,0,0,1,0,0
Chateau Larcis-Ducasse (Futures Pre-Sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,84.99,96,93.63585,2.36415,1,0,0,0,1,0
Chateau La Mission Haut-Brion,2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,939.00,97,98.12711,-1.12711,1,0,0,0,1,0
Brancaia Ilatraia,2007,Bordeaux Red Blends,Tuscany, Italy,51.99,94,92.96250,1.03750,1,0,0,1,0,0
Frescobaldi Tenuta di Castiglioni,2010,Tuscan Blends,Tuscany, Italy,19.39,90,92.84163,-2.84163,1,0,0,1,0,0
Chateau Belair-Monange,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,94,93.69796,0.30204,1,0,0,0,1,0
Chateau Calon-Segur (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,69.99,92,93.57373,-1.57373,1,0,0,0,1,0
Le Dome,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,361.99,95,95.08106,-0.08106,1,0,0,0,1,0
Les Asteries,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,149.99,93,93.96191,-0.96191,1,0,0,0,1,0
Les Asteries,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.99,91,93.66225,-2.66225,1,0,0,0,1,0
Le Carre,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.97,93,93.90901,-0.90901,1,0,0,0,1,0
Le Carre,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,77.99,91,93.59889,-2.59889,1,0,0,0,1,0
Chateau Laforge,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,34.99,91,93.37189,-2.37189,1,0,0,0,1,0
Tua Rita Per Sempre Syrah,2008,Syrah/Shiraz,Tuscany, Italy,199.00,95,93.19737,1.80263,0,1,0,1,0,0
Brancaia Tre,2010,Tuscan Blends,Tuscany, Italy,19.99,90,92.84480,-2.84480,1,0,0,1,0,0
Chateau Les Trois Croix,2010,Bordeaux Red Blends,Fronsac, Bordeaux, France,37.99,92,93.38773,-1.38773,1,0,0,0,1,0
Orma Toscana,2009,Bordeaux Red Blends,Tuscany, Italy,58.97,95,93.03349,1.96651,1,0,0,1,0,0
Chateau Lynch-Bages,1989,Bordeaux Red Blends,Pauillac, Bordeaux, France,399.97,94,94.94012,-0.94012,1,0,0,0,1,0
Antinori Tignanello,2009,Tuscan Blends,Tuscany, Italy,139.97,93,93.46110,-0.46110,1,0,0,1,0,0
Chateau La Lagune,2009,Bordeaux Red Blends,Medoc, Bordeaux, France,89.99,96,93.64517,2.35483,1,0,0,0,1,0
Chateau La Gaffeliere,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.00,94,93.69273,0.30727,1,0,0,0,1,0
Chateau Pavie Macquin,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,119.97,94,93.80344,0.19656,1,0,0,0,1,0
Brancaia Il Blu,2008,Tuscan Blends,Tuscany, Italy,54.99,93,92.99541,0.00459,1,0,0,1,0,0
Luce Della Vite Lucente,2010,Tuscan Blends,Tuscany, Italy,28.99,93,92.89230,0.10770,1,0,0,1,0,0
Luce Della Vite Luce Toscana,2009,Tuscan Blends,Tuscany, Italy,99.00,95,93.24481,1.75519,1,0,0,1,0,0
Ruffino Modus,2009,Tuscan Blends,Tuscany, Italy,27.99,95,92.86995,2.13005,1,0,0,1,0,0
Chateau Smith Haut Lafitte,1998,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,109.97,93,93.56285,-0.56285,1,0,0,0,1,0
Chateau Beychevelle,2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,95.00,94,93.67162,0.32838,1,0,0,0,1,0
Ornellaia,1997,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,249.97,97,93.83692,3.16308,1,0,0,1,0,0
Brancaia Ilatraia,2010,Bordeaux Red Blends,Tuscany, Italy,48.99,93,92.99789,0.00211,1,0,0,1,0,0
Carruades de Lafite,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,299.97,95,94.77073,0.22927,1,0,0,0,1,0
Chateau Barde Haut,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,92,93.39829,-1.39829,1,0,0,0,1,0
Chateau Bernadotte,2010,Bordeaux Red Blends,Medoc, Bordeaux, France,26.99,90,93.32967,-3.32967,1,0,0,0,1,0
Chateau Branon,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,139.00,94,93.92097,0.07903,1,0,0,0,1,0
Chateau Chauvin,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,49.99,93,93.45108,-0.45108,1,0,0,0,1,0
Chateau Clinet,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,139.00,97,93.92097,3.07903,1,0,0,0,1,0
Chateau Duhart-Milon,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,129.99,93,93.87341,-0.87341,1,0,0,0,1,0
Chateau Fleur Cardinale,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,93,93.55666,-0.55666,1,0,0,0,1,0
Chateau Gloria,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,64.97,91,93.53016,-2.53016,1,0,0,0,1,0
Chateau Haut-Bergey,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,37.99,93,93.38773,-0.38773,1,0,0,0,1,0
Chateau La Couspaude,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,93,93.60945,-0.60945,1,0,0,0,1,0
Chateau La Dominique,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,67.99,94,93.54610,0.45390,1,0,0,0,1,0
Chateau Malartic-Lagraviere,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,69.99,95,93.55666,1.44334,1,0,0,0,1,0
Chateau Marjosse,2010,Bordeaux Red Blends,Bordeaux, France,13.99,90,93.26104,-3.26104,1,0,0,0,1,0
Chateau Meyney,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,46.99,92,93.43524,-1.43524,1,0,0,0,1,0
Chateau Olivier,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,41.99,95,93.40885,1.59115,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,249.99,94,94.50688,-0.50688,1,0,0,0,1,0
Pierre de Lune,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.97,90,93.39819,-3.39819,1,0,0,0,1,0
Chateau Saint-Pierre,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,109.99,93,93.76782,-0.76782,1,0,0,0,1,0
Chateau Lynch-Bages,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,209.99,98,94.29572,3.70428,1,0,0,0,1,0
Chateau Leoville Barton,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,159.00,97,94.02655,2.97345,1,0,0,0,1,0
Chateau Prieure-Lichine,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,84.99,94,93.63585,0.36415,1,0,0,0,1,0
Chateau d'Issan,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,104.97,96,93.74132,2.25868,1,0,0,0,1,0
Chateau Haut-Beausejour,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,22.99,91,93.30855,-2.30855,1,0,0,0,1,0
Chateau Pavie Macquin,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.97,95,93.92609,1.07391,1,0,0,0,1,0
Chateau Pichon-Longueville Baron,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,249.99,95,94.50688,0.49312,1,0,0,0,1,0
Chateau Palmer Alter Ego de Palmer,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,99.00,92,93.70981,-1.70981,1,0,0,0,1,0
Chateau Montrose,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,289.99,97,94.71805,2.28195,1,0,0,0,1,0
Chateau Haut-Bailly,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,179.99,98,94.13735,3.86265,1,0,0,0,1,0
Chateau Ducru-Beaucaillou,2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,129.97,93,93.89037,-0.89037,1,0,0,0,1,0
Chateau de Pez,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,44.99,91,93.42468,-2.42468,1,0,0,0,1,0
Chateau Magdelaine,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.00,94,93.70981,0.29019,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,76.99,91,93.59361,-2.59361,1,0,0,0,1,0
Monte Antico Rosso,2009,Tuscan Blends,Tuscany, Italy,10.99,90,92.78020,-2.78020,1,0,0,1,0,0
Antinori Tignanello,2010,Tuscan Blends,Tuscany, Italy,99.99,96,93.26711,2.73289,1,0,0,1,0,0
Antinori Solaia,2009,Tuscan Blends,Tuscany, Italy,229.99,96,93.93631,2.06369,1,0,0,1,0,0
Chateau L'Evangile,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,249.99,96,94.50688,1.49312,1,0,0,0,1,0
Tenuta Guado al Tasso,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,115.00,97,93.32928,3.67072,1,0,0,1,0,0
Chateau Carignan,2010,Bordeaux Red Blends,Bordeaux, France,13.98,91,93.26099,-2.26099,1,0,0,0,1,0
Chateau Carignan Prima,2010,Bordeaux Red Blends,Bordeaux, France,17.99,92,93.28215,-1.28215,1,0,0,0,1,0
Chateau Puygueraud George Cuvee,2010,Bordeaux Red Blends,Bordeaux, France,18.99,92,93.28743,-1.28743,1,0,0,0,1,0
Chateau Puygueraud,2010,Bordeaux Red Blends,Cotes de Francs, Bordeaux, France,19.99,92,93.29271,-1.29271,1,0,0,0,1,0
Chateau L'Eglise Clinet,2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,579.00,97,96.22666,0.77334,1,0,0,0,1,0
Chateau Poujeaux,2009,Bordeaux Red Blends,Moulis, Bordeaux, France,39.99,93,93.38122,-0.38122,1,0,0,0,1,0
Chateau Lilian Ladouys,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,33.99,91,93.36662,-2.36662,1,0,0,0,1,0
Chateau La Dauphine,2010,Bordeaux Red Blends,Fronsac, Bordeaux, France,33.99,91,93.36662,-2.36662,1,0,0,0,1,0
Chateau Senejac,2010,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,19.99,92,93.29271,-1.29271,1,0,0,0,1,0
Chateau Pontet-Canet,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,289.99,100,94.71805,5.28195,1,0,0,0,1,0
Chateau Fonplegade,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,52.99,91,93.46692,-2.46692,1,0,0,0,1,0
Chateau Haut-Bages Liberal,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,69.99,93,93.55666,-0.55666,1,0,0,0,1,0
Vieux Chateau Certan,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,359.00,100,95.08235,4.91765,1,0,0,0,1,0
Chateau La Mission Haut-Brion,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,649.97,100,96.61839,3.38161,1,0,0,0,1,0
Chateau Leoville Las Cases,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,299.99,99,94.77084,4.22916,1,0,0,0,1,0
Chateau Angelus,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,459.99,99,95.61548,3.38452,1,0,0,0,1,0
Chateau Leoville Poyferre,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,159.99,95,94.03178,0.96822,1,0,0,0,1,0
Chateau Smith Haut Lafitte,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,204.99,95,94.26933,0.73067,1,0,0,0,1,0
Chateau Clos des Jacobins,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,46.99,93,93.43524,-0.43524,1,0,0,0,1,0
Chateau La Tour Carnet,2010,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,44.99,92,93.42468,-1.42468,1,0,0,0,1,0
Chateau Pape Clement,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,388.99,96,95.24067,0.75933,1,0,0,0,1,0
Chateau La Commanderie,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,23.99,91,93.31383,-2.31383,1,0,0,0,1,0
Chateau Fombrauge,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,29.99,92,93.34550,-1.34550,1,0,0,0,1,0
Chateau La Mondotte,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,419.00,96,95.39909,0.60091,1,0,0,0,1,0
Chateau Canon,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,159.99,96,94.03178,1.96822,1,0,0,0,1,0
Chateau Cantenac Brown,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,85.00,94,93.63590,0.36410,1,0,0,0,1,0
Chateau Larcis-Ducasse,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.99,97,93.87341,3.12659,1,0,0,0,1,0
Chateau Faugeres,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,95,93.55666,1.44334,1,0,0,0,1,0
Chateau Les Ormes de Pez,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,44.99,95,93.42468,1.57532,1,0,0,0,1,0
Chateau Grand-Puy-Lacoste,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,119.99,95,93.82062,1.17938,1,0,0,0,1,0
Chateau Pavie Decesse,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,249.99,97,94.50688,2.49312,1,0,0,0,1,0
Chateau Rauzan-Segla,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,129.00,98,93.86818,4.13182,1,0,0,0,1,0
Chateau Nenin,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,79.99,96,93.60945,2.39055,1,0,0,0,1,0
Chateau Giscours,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,104.97,95,93.74132,1.25868,1,0,0,0,1,0
Chateau Grand-Puy-Ducasse,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,85.00,93,93.63590,-0.63590,1,0,0,0,1,0
Chateau Troplong Mondot,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,199.99,94,94.24294,-0.24294,1,0,0,0,1,0
Chateau Hosanna,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,219.99,96,94.34851,1.65149,1,0,0,0,1,0
Chateau Monbousquet,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,95,93.55666,1.44334,1,0,0,0,1,0
Chateau Kirwan,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,69.99,93,93.55666,-0.55666,1,0,0,0,1,0
Chateau Certan de May,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,189.99,95,94.19015,0.80985,1,0,0,0,1,0
Chateau Talbot,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,71.99,94,93.56722,0.43278,1,0,0,0,1,0
Chateau La Gaffeliere,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,105.00,97,93.74148,3.25852,1,0,0,0,1,0
Chateau Beau-Sejour Becot,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,114.99,95,93.79422,1.20578,1,0,0,0,1,0
Chateau Clerc Milon,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,99.99,94,93.71503,0.28497,1,0,0,0,1,0
Clos Fourtet,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,199.99,94,94.24294,-0.24294,1,0,0,0,1,0
Chateau Trotanoy,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,359.00,98,95.08235,2.91765,1,0,0,0,1,0
Ornellaia,2010,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,209.00,95,93.84258,1.15742,1,0,0,1,0,0
Il Molino di Grace Il Volano,2008,Tuscan Blends,Tuscany, Italy,16.99,90,92.79482,-2.79482,1,0,0,1,0,0
Chateau Mouton Rothschild,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,999.99,100,98.46616,1.53384,1,0,0,0,1,0
Frescobaldi Nipozzano Mormoreto,2008,Bordeaux Red Blends,Tuscany, Italy,59.99,95,93.02180,1.97820,1,0,0,1,0,0
Chateau Palmer,2009,Bordeaux Red Blends,Margaux, Bordeaux, France,359.99,98,95.07050,2.92950,1,0,0,0,1,0
Chateau Cantemerle,2010,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,57.99,94,93.49332,0.50668,1,0,0,0,1,0
Chateau Palmer,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,469.99,98,95.66827,2.33173,1,0,0,0,1,0
Castello dei Rampolla d'Alceo,2008,Bordeaux Red Blends,Tuscany, Italy,179.97,100,93.65518,6.34482,1,0,0,1,0,0
Chateau Pavie,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,499.99,98,95.82664,2.17336,1,0,0,0,1,0
Argiano Non Confunditur,2011,Tuscan Blends,Tuscany, Italy,19.99,93,92.86186,0.13814,1,0,0,1,0,0
Chateau Cos d'Estournel Pagodes de Cos (scuffed label),2009,Bordeaux Red Blends,St. Estephe, Bordeaux, France,79.97,93,93.59227,-0.59227,1,0,0,0,1,0
Chateau Pibran,2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,37.99,93,93.37066,-0.37066,1,0,0,0,1,0
Chateau Beausejour Duffau-Lagarrosse,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,449.00,99,95.55746,3.44254,1,0,0,0,1,0
Chateau Magdelaine,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.00,93,93.63994,-0.63994,1,0,0,0,1,0
Chateau Grand-Puy-Ducasse,2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,69.99,93,93.53959,-0.53959,1,0,0,0,1,0
Chateau Cos d'Estournel,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,259.97,97,94.55957,2.44043,1,0,0,0,1,0
Chateau Branaire-Ducru,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,104.99,94,93.74142,0.25858,1,0,0,0,1,0
Croix de Labrie,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,92,93.60945,-1.60945,1,0,0,0,1,0
Chateau La Conseillante,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,269.00,98,94.60724,3.39276,1,0,0,0,1,0
Chateau Fontenil,2010,Bordeaux Red Blends,Fronsac, Bordeaux, France,34.99,92,93.37189,-1.37189,1,0,0,0,1,0
Chateau Rol Valentin,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,44.99,91,93.42468,-2.42468,1,0,0,0,1,0
Chateau La Grave a Pomerol,2010,Bordeaux Red Blends,Medoc, Bordeaux, France,54.99,94,93.47748,0.52252,1,0,0,0,1,0
Vasse Felix Heytesbury Red Blend,2009,Bordeaux Red Blends,Margaret River, Australia,64.99,94,93.82795,0.17205,1,0,0,0,0,1
Chateau Barde Haut (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Emilion, Bordeaux, France,27.99,91,93.36909,-2.36909,1,0,0,0,1,0
Chateau Branaire-Ducru (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Julien, Bordeaux, France,46.99,91,93.46939,-2.46939,1,0,0,0,1,0
Chateau Brane-Cantenac (Futures Pre-Sale),2012,Bordeaux Red Blends,Margaux, Bordeaux, France,47.99,91,93.47466,-2.47466,1,0,0,0,1,0
Chateau Calon-Segur (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Estephe, Bordeaux, France,64.99,93,93.56441,-0.56441,1,0,0,0,1,0
Chateau Canon (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Emilion, Bordeaux, France,59.99,93,93.53801,-0.53801,1,0,0,0,1,0
Chateau Cantemerle (Futures Pre-Sale),2012,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,29.99,91,93.37964,-2.37964,1,0,0,0,1,0
Chateau Cantenac Brown (Futures Pre-Sale),2012,Bordeaux Red Blends,Margaux, Bordeaux, France,41.99,91,93.44299,-2.44299,1,0,0,0,1,0
Chateau Clerc Milon (Futures Pre-Sale),2012,Bordeaux Red Blends,Pauillac, Bordeaux, France,51.99,93,93.49578,-0.49578,1,0,0,0,1,0
Chateau Smith Haut Lafitte (Futures Pre-Sale),2012,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,64.99,95,93.56441,1.43559,1,0,0,0,1,0
Chateau Pontet-Canet (Futures Pre-Sale),2012,Bordeaux Red Blends,Pauillac, Bordeaux, France,99.99,95,93.74918,1.25082,1,0,0,0,1,0
Chateau Pape Clement (Futures Pre-Sale),2012,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,79.99,93,93.64359,-0.64359,1,0,0,0,1,0
Chateau Les Ormes de Pez (Futures Pre-sale),2012,Bordeaux Red Blends,St. Estephe, Bordeaux, France,28.99,91,93.37436,-2.37436,1,0,0,0,1,0
Chateau Olivier (Futures Pre-Sale),2012,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,28.99,92,93.37436,-1.37436,1,0,0,0,1,0
Chateau Nenin (Futures Pre-Sale),2012,Bordeaux Red Blends,Pomerol, Bordeaux, France,47.99,93,93.47466,-0.47466,1,0,0,0,1,0
Chateau Mouton Rothschild (Futures Pre-Sale),2012,Bordeaux Red Blends,Pauillac, Bordeaux, France,389.00,95,95.27486,-0.27486,1,0,0,0,1,0
Chateau Montrose (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Estephe, Bordeaux, France,89.99,94,93.69638,0.30362,1,0,0,0,1,0
Chateau Monbousquet (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,91,93.43243,-2.43243,1,0,0,0,1,0
Chateau Cos d'Estournel (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Estephe, Bordeaux, France,145.00,93,93.98679,-0.98679,1,0,0,0,1,0
Chateau Marjosse (Futures Pre-Sale),2012,Bordeaux Red Blends,Bordeaux, France,11.99,90,93.28462,-3.28462,1,0,0,0,1,0
Chateau La Croix Figeac (Futures Pre-sale),2012,Bordeaux Red Blends,St. Emilion, Bordeaux, France,19.99,90,93.32685,-3.32685,1,0,0,0,1,0
Chateau Lynch-Bages (Futures Pre-Sale),2012,Bordeaux Red Blends,Pauillac, Bordeaux, France,109.99,94,93.80196,0.19804,1,0,0,0,1,0
Chateau Lilian Ladouys (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Estephe, Bordeaux, France,17.99,90,93.31629,-3.31629,1,0,0,0,1,0
Chateau Leoville Poyferre (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Julien, Bordeaux, France,69.99,93,93.59081,-0.59081,1,0,0,0,1,0
Chateau Leoville Las Cases (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Julien, Bordeaux, France,137.99,95,93.94978,1.05022,1,0,0,0,1,0
Chateau Leoville Barton (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Julien, Bordeaux, France,69.99,92,93.59081,-1.59081,1,0,0,0,1,0
Chateau Lagrange (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,91,93.43243,-2.43243,1,0,0,0,1,0
Domaine de Chevalier (Futures Pre-Sale),2012,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,49.99,94,93.48522,0.51478,1,0,0,0,1,0
Chateau Haut-Brion (Futures Pre-Sale),2012,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,425.00,96,95.46490,0.53510,1,0,0,0,1,0
Chateau Haut-Bailly (Futures Pre-Sale),2012,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,67.99,94,93.58025,0.41975,1,0,0,0,1,0
