name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau Trotanoy (Futures Pre-sale),2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,399.00,97,95.79601,1.20399,1,0,0,0,1,0
Chateau Belair-Monange,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.99,90,93.53407,-3.53407,1,0,0,0,1,0
Chateau Belair-Monange (Futures Pre-sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,189.00,94,94.25882,-0.25882,1,0,0,0,1,0
Monte Antico Rosso,2007,Tuscan Blends,Tuscany, Italy,12.99,90,92.75951,-2.75951,1,0,0,1,0,0
Tenuta Sette Ponti Oreno,2008,Bordeaux Red Blends,Tuscany, Italy,109.00,96,93.46230,2.53770,1,0,0,1,0,0
Tenuta Guado al Tasso,2007,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,89.99,97,93.32315,3.67685,1,0,0,1,0,0
Antinori Solaia,2007,Tuscan Blends,Tuscany, Italy,209.00,97,94.19431,2.80569,1,0,0,1,0,0
Carruades de Lafite (Futures Pre-Sale),2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,349.00,95,95.43001,-0.43001,1,0,0,0,1,0
Chateau Angelus (Futures Pre-Sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,385.00,99,95.69353,3.30647,1,0,0,0,1,0
Chateau Bernadotte (Futures Pre-sale),2010,Bordeaux Red Blends,Medoc, Bordeaux, France,24.99,90,93.05827,-3.05827,1,0,0,0,1,0
Chateau Canon (Futures Pre-Sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,159.00,96,94.03922,1.96078,1,0,0,0,1,0
Chateau Canon La Gaffeliere (Futures Pre-Sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,109.00,95,93.67322,1.32678,1,0,0,0,1,0
Chateau Certan de May (Futures Pre-sale),2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,144.00,95,93.92941,1.07059,1,0,0,0,1,0
Chateau Chauvin (Futures Pre-sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,37.99,93,93.15343,-0.15343,1,0,0,0,1,0
Chateau Clinet (Futures Pre-Sale),2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,152.00,97,93.98798,3.01202,1,0,0,0,1,0
