id,name,vintage,price,JS,url,varietal,location,bordeauxBlends,syrah,pinot,italy,france,australia
159362,"Chateau La Mondotte",2015,279.99,99,https://www.wine.com/product/chateau-la-mondotte-2015/159362,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
159407,"Le Dome",2015,129.99,95,https://www.wine.com/product/le-dome-2015/159407,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
159460,"Chateau Haut-Brion Le Clarence de Haut-Brion",2015,139.99,94,https://www.wine.com/product/chateau-haut-brion-le-clarence-de-haut-brion-2015/159460,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
159497,"Vieux Chateau Certan",2015,399.99,100,https://www.wine.com/product/vieux-chateau-certan-2015/159497,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
159575,"Bouchard Pere & Fils Monthelie",2014,47.99,91,https://www.wine.com/product/bouchard-pere-and-fils-monthelie-2014/159575,"Pinot Noir","Monthelie, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
159576,"Bouchard Pere & Fils Gevrey-Chambertin",2014,59.99,92,https://www.wine.com/product/bouchard-pere-and-fils-gevrey-chambertin-2014/159576,"Pinot Noir","Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
159606,"Rocca di Frassinello Maremma Ornello",2013,28.99,92,https://www.wine.com/product/rocca-di-frassinello-maremma-ornello-2013/159606,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
159631,"Gaja Ca' Marcanda Promis",2014,34.98,90,https://www.wine.com/product/gaja-ca-marcanda-promis-2014/159631,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
159660,"Chateau Clarisse Puisseguin-Saint-Emilion",2013,43.99,90,https://www.wine.com/product/chateau-clarisse-puisseguin-saint-emilion-2013/159660,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
159751,"Chateau La Conseillante",2015,179.99,98,https://www.wine.com/product/chateau-la-conseillante-2015/159751,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
159843,"Torbreck The Factor Shiraz",2012,119.99,96,https://www.wine.com/product/torbreck-the-factor-shiraz-2012/159843,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
160081,"Chateau Cantemerle",2012,43.99,92,https://www.wine.com/product/chateau-cantemerle-2012/160081,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
160085,"Chateau Pavie Macquin",2012,69.99,94,https://www.wine.com/product/chateau-pavie-macquin-2012/160085,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
160087,"Chateau Rauzan-Segla",2012,79.99,93,https://www.wine.com/product/chateau-rauzan-segla-2012/160087,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
160115,"Chateau de Camensac",2015,29.99,93,https://www.wine.com/product/chateau-de-camensac-2015/160115,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
160236,"Borgo Scopeto Borgonero",2014,19.98,90,https://www.wine.com/product/borgo-scopeto-borgonero-2014/160236,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
160355,"Chateau Grand Corbin-Despagne",2015,39.99,93,https://www.wine.com/product/chateau-grand-corbin-despagne-2015/160355,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
160532,"Fattoria Le Pupille Elisabetta Geppetti Saffredi",2013,85,98,https://www.wine.com/product/fattoria-le-pupille-elisabetta-geppetti-saffredi-2013/160532,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
160553,"Orma Toscana",2013,64.99,98,https://www.wine.com/product/orma-toscana-2013/160553,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
160668,"Guigal La Turque Cote Rotie",2012,319.99,97,https://www.wine.com/product/guigal-la-turque-cote-rotie-2012/160668,Syrah/Shiraz,"Cote Rotie, Rhone, France",0,1,0,0,1,0
160669,"Guigal La Landonne Cote Rotie",2012,429.99,97,https://www.wine.com/product/guigal-la-landonne-cote-rotie-2012/160669,Syrah/Shiraz,"Cote Rotie, Rhone, France",0,1,0,0,1,0
160670,"Guigal Chateau D'Ampuis Cote Rotie",2012,149.99,97,https://www.wine.com/product/guigal-chateau-dampuis-cote-rotie-2012/160670,Syrah/Shiraz,"Cote Rotie, Rhone, France",0,1,0,0,1,0
160680,"Chateau Giscours",2012,69.99,92,https://www.wine.com/product/chateau-giscours-2012/160680,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
160681,"Chateau de Pressac",2012,31.99,90,https://www.wine.com/product/chateau-de-pressac-2012/160681,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
160682,"Chateau Sansonnet",2012,36.99,92,https://www.wine.com/product/chateau-sansonnet-2012/160682,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
160714,"Chateau Rauzan-Segla",2000,189.97,93,https://www.wine.com/product/chateau-rauzan-segla-2000/160714,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
160779,"Guigal La Mouline Cote Rotie",2012,299.99,95,https://www.wine.com/product/guigal-la-mouline-cote-rotie-2012/160779,Syrah/Shiraz,"Cote Rotie, Rhone, France",0,1,0,0,1,0
160902,"Tyrrell's Hunter Valley Shiraz",2014,23.99,95,https://www.wine.com/product/tyrrells-hunter-valley-shiraz-2014/160902,Syrah/Shiraz,"Hunter Valley, Australia",0,1,0,0,0,1
160949,"Abbazia di Novacella Pinot Nero",2015,24.99,91,https://www.wine.com/product/abbazia-di-novacella-pinot-nero-2015/160949,"Pinot Noir","Alto Adige, Trentino-Alto Adige, Italy",0,0,1,1,0,0
160954,"Tenuta Sette Ponti Oreno",2014,84.99,94,https://www.wine.com/product/tenuta-sette-ponti-oreno-2014/160954,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
160956,"Tenuta San Guido Guidalberto",2014,41.99,92,https://www.wine.com/product/tenuta-san-guido-guidalberto-2014/160956,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
160959,"Chateau Lynch-Bages",2012,125.99,92,https://www.wine.com/product/chateau-lynch-bages-2012/160959,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
161037,"Cabreo Il Borgo",2013,47.99,93,https://www.wine.com/product/cabreo-il-borgo-2013/161037,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
161117,"Campo Al Mare",2014,29.99,92,https://www.wine.com/product/campo-al-mare-2014/161117,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
161155,"Franz Haas Pinot Nero",2014,39.99,92,https://www.wine.com/product/franz-haas-pinot-nero-2014/161155,"Pinot Noir","Trentino-Alto Adige, Italy",0,0,1,1,0,0
161237,"d'Arenberg The Dead Arm Shiraz",2012,51.99,94,https://www.wine.com/product/darenberg-the-dead-arm-shiraz-2012/161237,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
161523,"Guigal Cote Rotie Brune et Blonde",2012,69.99,94,https://www.wine.com/product/guigal-cote-rotie-brune-et-blonde-2012/161523,Syrah/Shiraz,"Cote Rotie, Rhone, France",0,1,0,0,1,0
161581,"Tenuta di Biserno Il Pino",2013,64.99,95,https://www.wine.com/product/tenuta-di-biserno-il-pino-2013/161581,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
161666,"Banfi Centine Toscana",2014,10.99,90,https://www.wine.com/product/banfi-centine-toscana-2014/161666,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
161875,"Argiano Solengo",2013,57.99,94,https://www.wine.com/product/argiano-solengo-2013/161875,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
162130,"Joseph Drouhin Clos de Vougeot Grand Cru",2014,329.99,93,https://www.wine.com/product/joseph-drouhin-clos-de-vougeot-grand-cru-2014/162130,"Pinot Noir","Vougeot, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
162137,"Inama Bradisismo",2013,31.99,91,https://www.wine.com/product/inama-bradisismo-2013/162137,"Bordeaux Red Blends","Veneto, Italy",1,0,0,1,0,0
162161,"Guigal Crozes Hermitage",2013,25.99,92,https://www.wine.com/product/guigal-crozes-hermitage-2013/162161,Syrah/Shiraz,"Crozes-Hermitage, Rhone, France",0,1,0,0,1,0
162410,"Chateau Duhart-Milon",2012,94.99,92,https://www.wine.com/product/chateau-duhart-milon-2012/162410,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
162415,"Chateau Les Ormes de Pez",2009,49.99,92,https://www.wine.com/product/chateau-les-ormes-de-pez-2009/162415,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
162416,"Chateau Les Ormes de Pez",2011,37.99,91,https://www.wine.com/product/chateau-les-ormes-de-pez-2011/162416,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
162464,"Baracchi O'Lillo",2014,19.99,93,https://www.wine.com/product/baracchi-olillo-2014/162464,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
162710,"Ruffino Modus",2013,21.99,93,https://www.wine.com/product/ruffino-modus-2013/162710,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
162713,"Antinori Solaia",2013,269.99,97,https://www.wine.com/product/antinori-solaia-2013/162713,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
162730,"Bouchard Pere & Fils Volnay Caillerets Ancienne Cuvee Carnot Premier Cru",2014,95,91,https://www.wine.com/product/bouchard-pere-and-fils-volnay-caillerets-ancienne-cuvee-carnot-premier-cru-2014/162730,"Pinot Noir","Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
162783,"Chateau Les Ormes de Pez",2012,41.99,92,https://www.wine.com/product/chateau-les-ormes-de-pez-2012/162783,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
162992,"Torbreck RunRig",2013,229.99,97,https://www.wine.com/product/torbreck-runrig-2013/162992,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
163062,"Tenuta di Ghizzano Il Ghizzano",2014,19.99,90,https://www.wine.com/product/tenuta-di-ghizzano-il-ghizzano-2014/163062,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
163146,"Chateau Lafleur Les Pensees de Lafleur",2010,159.99,96,https://www.wine.com/product/chateau-lafleur-les-pensees-de-lafleur-2010/163146,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
163153,"Albert Bichot Corton Grand Cru Clos Des Marechaudes",2013,109.98,93,https://www.wine.com/product/albert-bichot-corton-grand-cru-clos-des-marechaudes-2013/163153,"Pinot Noir","Burgundy, France",0,0,1,0,1,0
163243,"Antinori Villa Toscana",2015,14.99,93,https://www.wine.com/product/antinori-villa-toscana-2015/163243,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
163433,"Chateau Montrose (scuffed labels)",2004,98.98,93,https://www.wine.com/product/chateau-montrose-scuffed-labels-2004/163433,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
163591,"Chateau La Dominique",2011,58.99,92,https://www.wine.com/product/chateau-la-dominique-2011/163591,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
163742,"Jaboulet Hermitage La Chapelle",2013,238.99,94,https://www.wine.com/product/jaboulet-hermitage-la-chapelle-2013/163742,Syrah/Shiraz,"Hermitage, Rhone, France",0,1,0,0,1,0
163948,"Penfolds Grange",2012,789.99,98,https://www.wine.com/product/penfolds-grange-2012/163948,Syrah/Shiraz,Australia,0,1,0,0,0,1
163985,"Frescobaldi Nipozzano Mormoreto",2012,79.99,93,https://www.wine.com/product/frescobaldi-nipozzano-mormoreto-2012/163985,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
164029,"La Braccesca Sabazio Rosso di Montepulciano",2014,12.98,89,https://www.wine.com/product/la-braccesca-sabazio-rosso-di-montepulciano-2014/164029,"Tuscan Blends","Montepulciano, Tuscany, Italy",1,0,0,1,0,0
164253,"Luce Della Vite Lucente",2014,27.99,93,https://www.wine.com/product/luce-della-vite-lucente-2014/164253,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
164263,"Querciabella Mongrana",2012,21.99,92,https://www.wine.com/product/querciabella-mongrana-2012/164263,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
164328,"Joseph Drouhin Chambolle-Musigny Premier Cru",2014,104.99,92,https://www.wine.com/product/joseph-drouhin-chambolle-musigny-premier-cru-2014/164328,"Pinot Noir","Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
164392,"Chateau Leoville Las Cases (stained labels)",2010,289.99,99,https://www.wine.com/product/chateau-leoville-las-cases-stained-labels-2010/164392,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
164428,"Thomas Goss Shiraz",2015,18.99,92,https://www.wine.com/product/thomas-goss-shiraz-2015/164428,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
164485,"Schild Estate Shiraz",2013,20.99,91,https://www.wine.com/product/schild-estate-shiraz-2013/164485,Syrah/Shiraz,"Barossa, Australia",0,1,0,0,0,1
164561,"Thomas Goss Shiraz",2014,13.99,91,https://www.wine.com/product/thomas-goss-shiraz-2014/164561,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
164867,"Tenuta San Leonardo San Leonardo",2008,69.99,95,https://www.wine.com/product/tenuta-san-leonardo-san-leonardo-2008/164867,"Bordeaux Red Blends","Trentino-Alto Adige, Italy",1,0,0,1,0,0
164939,"Rocca di Montegrossi Geremia Rosso",2012,46.99,93,https://www.wine.com/product/rocca-di-montegrossi-geremia-rosso-2012/164939,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
164948,"Orma Toscana",2012,79.99,96,https://www.wine.com/product/orma-toscana-2012/164948,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
165006,"Penfolds Kalimna Bin 28 Shiraz",2014,31.99,91,https://www.wine.com/product/penfolds-kalimna-bin-28-shiraz-2014/165006,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
165044,"Torbreck Woodcutters Shiraz",2014,26.99,92,https://www.wine.com/product/torbreck-woodcutters-shiraz-2014/165044,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
165125,"Tua Rita Rosso dei Notri",2014,22.99,91,https://www.wine.com/product/tua-rita-rosso-dei-notri-2014/165125,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
165411,"Yalumba Paradox Shiraz",2012,36.99,93,https://www.wine.com/product/yalumba-paradox-shiraz-2012/165411,Syrah/Shiraz,"Barossa, Australia",0,1,0,0,0,1
165423,"Langmeil Orphan Bank Shiraz",2014,64.99,93,https://www.wine.com/product/langmeil-orphan-bank-shiraz-2014/165423,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
165425,"Langmeil The Freedom 1843 Shiraz",2014,119.99,93,https://www.wine.com/product/langmeil-the-freedom-1843-shiraz-2014/165425,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
165457,"Jermann Red Angel in the Moonlight Pinot Noir",2013,25.99,90,https://www.wine.com/product/jermann-red-angel-in-the-moonlight-pinot-noir-2013/165457,"Pinot Noir","Friuli-Venezia Giulia, Italy",0,0,1,1,0,0
166013,"Louis Latour Gevrey-Chambertin",2013,52.99,90,https://www.wine.com/product/louis-latour-gevrey-chambertin-2013/166013,"Pinot Noir","Burgundy, France",0,0,1,0,1,0
166014,"Domaine Faiveley Gevrey-Chambertin",2013,59.99,90,https://www.wine.com/product/domaine-faiveley-gevrey-chambertin-2013/166014,"Pinot Noir","Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
166332,"Chateau Canon La Gaffeliere",2011,79.99,92,https://www.wine.com/product/chateau-canon-la-gaffeliere-2011/166332,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
166471,"Shaw & Smith Shiraz",2013,34.99,96,https://www.wine.com/product/shaw-and-smith-shiraz-2013/166471,Syrah/Shiraz,Australia,0,1,0,0,0,1
166500,"Tolpuddle Vineyard Pinot Noir",2014,69.99,96,https://www.wine.com/product/tolpuddle-vineyard-pinot-noir-2014/166500,"Pinot Noir","Tasmania, Australia",0,0,1,0,0,1
166712,"Santa Cristina by Antinori Rosso",2015,9.99,90,https://www.wine.com/product/santa-cristina-by-antinori-rosso-2015/166712,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
166840,"Wirra Wirra RSW Shiraz",2013,59.99,94,https://www.wine.com/product/wirra-wirra-rsw-shiraz-2013/166840,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
166841,"Dalrymple Tasmanian Pinot Noir",2013,37.99,93,https://www.wine.com/product/dalrymple-tasmanian-pinot-noir-2013/166841,"Pinot Noir","Tasmania, Australia",0,0,1,0,0,1
167055,"Yalumba Patchwork Shiraz",2014,16.99,92,https://www.wine.com/product/yalumba-patchwork-shiraz-2014/167055,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
167228,"Tenuta di Ghizzano Nambrot",2009,49.99,91,https://www.wine.com/product/tenuta-di-ghizzano-nambrot-2009/167228,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
167647,"Ornellaia Le Serre Nuove",2014,72.99,91,https://www.wine.com/product/ornellaia-le-serre-nuove-2014/167647,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
167714,"Louis Latour Aloxe-Corton Les Chaillots Premier Cru",2013,69.99,92,https://www.wine.com/product/louis-latour-aloxe-corton-les-chaillots-premier-cru-2013/167714,"Pinot Noir","Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
167810,"Chateau Pape Clement (stained labels)",2009,199,98,https://www.wine.com/product/chateau-pape-clement-stained-labels-2009/167810,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
167892,"Chateau Hyot",2014,14.99,90,https://www.wine.com/product/chateau-hyot-2014/167892,"Bordeaux Red Blends","Cotes de Castillon, Bordeaux, France",1,0,0,0,1,0
167920,"Avignonesi Grifi",2013,49.99,92,https://www.wine.com/product/avignonesi-grifi-2013/167920,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
167947,"Chateau Haut-Beausejour",2014,29.99,90,https://www.wine.com/product/chateau-haut-beausejour-2014/167947,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
167951,"Chateau German",2014,14.99,90,https://www.wine.com/product/chateau-german-2014/167951,"Bordeaux Red Blends","Cotes de Castillon, Bordeaux, France",1,0,0,0,1,0
167996,"Chateau Pey La Tour",2014,18.99,90,https://www.wine.com/product/chateau-pey-la-tour-2014/167996,"Bordeaux Red Blends","Bordeaux, France",1,0,0,0,1,0
168014,"Tenuta Sette Cieli Indaco",2012,51.99,91,https://www.wine.com/product/tenuta-sette-cieli-indaco-2012/168014,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
168015,"Tenuta Sette Cieli NOI4",2013,49.99,93,https://www.wine.com/product/tenuta-sette-cieli-noi4-2013/168015,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
168016,"Tenuta Sette Cieli Yantra",2014,23.99,91,https://www.wine.com/product/tenuta-sette-cieli-yantra-2014/168016,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
168019,"Louis Latour Volnay En Chevret Premier Cru",2013,84.99,92,https://www.wine.com/product/louis-latour-volnay-en-chevret-premier-cru-2013/168019,"Pinot Noir","Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
168274,"M. Chapoutier Hermitage Monier de la Sizeranne",2012,139.99,94,https://www.wine.com/product/m-chapoutier-hermitage-monier-de-la-sizeranne-2012/168274,Syrah/Shiraz,"Hermitage, Rhone, France",0,1,0,0,1,0
169593,"Delas Hermitage Domaine des Tourettes",2013,49.98,93,https://www.wine.com/product/delas-hermitage-domaine-des-tourettes-2013/169593,Syrah/Shiraz,"Hermitage, Rhone, France",0,1,0,0,1,0
169600,"Il Palagio Sister Moon",2012,51.99,93,https://www.wine.com/product/il-palagio-sister-moon-2012/169600,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
169609,"Capezzana Villa di Carmignano",2011,27.99,93,https://www.wine.com/product/capezzana-villa-di-carmignano-2011/169609,"Tuscan Blends","Carmignano, Tuscany, Italy",1,0,0,1,0,0
169748,"Fontodi Syrah Case Via",2013,64.99,95,https://www.wine.com/product/fontodi-syrah-case-via-2013/169748,Syrah/Shiraz,"Tuscany, Italy",0,1,0,1,0,0
169755,"Chateau Potensac",2014,28.99,93,https://www.wine.com/product/chateau-potensac-2014/169755,"Bordeaux Red Blends","Medoc, Bordeaux, France",1,0,0,0,1,0
173025,"Chateau d'Agassac",2014,21.99,92,https://www.wine.com/product/chateau-dagassac-2014/173025,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
173846,"Chateau Marsau",2012,19.99,90,https://www.wine.com/product/chateau-marsau-2012/173846,"Bordeaux Red Blends","Cotes de Francs, Bordeaux, France",1,0,0,0,1,0
174418,"Chateau Poujeaux",2014,29.99,92,https://www.wine.com/product/chateau-poujeaux-2014/174418,"Bordeaux Red Blends","Moulis, Bordeaux, France",1,0,0,0,1,0
174801,"Chateau Lilian Ladouys",2013,19.99,91,https://www.wine.com/product/chateau-lilian-ladouys-2013/174801,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
174812,"Tua Rita Giusto di Notri",2013,74.99,93,https://www.wine.com/product/tua-rita-giusto-di-notri-2013/174812,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
176274,"Chateau Sansonnet",2014,39.99,93,https://www.wine.com/product/chateau-sansonnet-2014/176274,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
176276,"Torbreck The Struie",2014,57.99,93,https://www.wine.com/product/torbreck-the-struie-2014/176276,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
176901,"Penfolds St. Henri Shiraz",2013,99.99,96,https://www.wine.com/product/penfolds-st-henri-shiraz-2013/176901,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
176988,"Tyrrell's Vat 9 Shiraz",2014,57.99,95,https://www.wine.com/product/tyrrells-vat-9-shiraz-2014/176988,Syrah/Shiraz,"Hunter Valley, Australia",0,1,0,0,0,1
177197,"Chateau Sociando-Mallet",2014,36.99,95,https://www.wine.com/product/chateau-sociando-mallet-2014/177197,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
177396,"Chateau Phelan Segur",2012,48.99,91,https://www.wine.com/product/chateau-phelan-segur-2012/177396,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
177399,"Chateau Haut-Bailly La Parde de Haut Bailly",2012,39.99,90,https://www.wine.com/product/chateau-haut-bailly-la-parde-de-haut-bailly-2012/177399,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
178068,"Alain Voge Cornas Vieilles Vignes",2014,74.99,94,https://www.wine.com/product/alain-voge-cornas-vieilles-vignes-2014/178068,Syrah/Shiraz,"Cornas, Rhone, France",0,1,0,0,1,0
178114,"Chateau de Pez",2014,49.99,91,https://www.wine.com/product/chateau-de-pez-2014/178114,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
178876,"Chateau Pichon-Longueville Baron",2012,128.99,94,https://www.wine.com/product/chateau-pichon-longueville-baron-2012/178876,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
179322,"Greenstone Vineyards Estate Pinot Noir",2015,12.99,93,https://www.wine.com/product/greenstone-vineyards-estate-pinot-noir-2015/179322,"Pinot Noir","Yarra Valley, Australia",0,0,1,0,0,1
179542,"Torbreck Woodcutters Shiraz",2015,25.99,93,https://www.wine.com/product/torbreck-woodcutters-shiraz-2015/179542,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
179790,"Chateau Calon-Segur",2010,149.99,97,https://www.wine.com/product/chateau-calon-segur-2010/179790,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
180129,"Chateau Angelus",2012,499,93,https://www.wine.com/product/chateau-angelus-2012/180129,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
180188,"Chateau Cheval Blanc",2012,589.99,94,https://www.wine.com/product/chateau-cheval-blanc-2012/180188,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
180567,"Bucci Piceno Pongelli",2013,23.99,92,https://www.wine.com/product/bucci-piceno-pongelli-2013/180567,"Tuscan Blends","Marche, Italy",1,0,0,1,0,0
180591,"Monteverro Terra di Monteverro",2011,49.99,91,https://www.wine.com/product/monteverro-terra-di-monteverro-2011/180591,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
181022,"Chateau La Prade",2012,23.99,90,https://www.wine.com/product/chateau-la-prade-2012/181022,"Bordeaux Red Blends","Bordeaux, France",1,0,0,0,1,0
181025,"Chateau La Gaffeliere",2012,94.99,92,https://www.wine.com/product/chateau-la-gaffeliere-2012/181025,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
181029,"Chateau Petit Village",2011,79.99,93,https://www.wine.com/product/chateau-petit-village-2011/181029,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
181031,"Chateau Petit Village",2012,88.99,93,https://www.wine.com/product/chateau-petit-village-2012/181031,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
181039,"Chateau Haut-Bailly",2003,129,93,https://www.wine.com/product/chateau-haut-bailly-2003/181039,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
181040,"Chateau Haut-Bailly La Parde de Haut Bailly",2010,39.99,91,https://www.wine.com/product/chateau-haut-bailly-la-parde-de-haut-bailly-2010/181040,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
